name	x_center	y_center	width	height	label	object_id
1708684803433250-676a2161cb10466ee21507ad_1708684803433250.png	1592.674194	931.985291	33.796234	54.415398	TRIANGLE_ROAD_SIGN	4
1708684803433250-676a2161cb10466ee21507ad_1708684803433250.png	27.866781	875.456299	44.76709	71.023407	TRIANGLE_ROAD_SIGN	5
1708684803433250-676a2161cb10466ee21507ad_1708684803433250.png	2411.767334	1102.617554	48.838348	45.956955	TRIANGLE_ROAD_SIGN	6
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	2130.901123	1177.536377	636.772156	484.003998	CAR	1
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	477.901489	1147.447021	381.24765	258.939758	CAR	2
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	3302.813477	825.410889	74.67865	77.851753	TRIANGLE_ROAD_SIGN	3
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	1592.179688	934.303467	44.202347	67.30928	TRIANGLE_ROAD_SIGN	4
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	1870.223267	973.462952	19.641724	21.373444	TRIANGLE_ROAD_SIGN	7
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	2408.421387	1102.561035	46.686859	46.351318	TRIANGLE_ROAD_SIGN	6
1708684803466845-676a2161cb10466ee21507ae_1708684803466845.png	22.8806	873.859863	45.7612	71.790504	TRIANGLE_ROAD_SIGN	5
1708684803500257-676a2161cb10466ee21507af_1708684803500257.png	2121.61084	1178.148193	644.278198	487.80011	CAR	1
1708684803500257-676a2161cb10466ee21507af_1708684803500257.png	463.228973	1149.012695	381.620178	262.504242	CAR	2
1708684803500257-676a2161cb10466ee21507af_1708684803500257.png	1590.077393	932.061768	46.823959	66.785492	TRIANGLE_ROAD_SIGN	4
1708684803500257-676a2161cb10466ee21507af_1708684803500257.png	3305.837646	822.408264	82.581024	76.196938	TRIANGLE_ROAD_SIGN	3
1708684803533691-676a2161cb10466ee21507b0_1708684803533691.png	2110.91626	1179.483276	649.965576	486.84848	CAR	1
1708684803533691-676a2161cb10466ee21507b0_1708684803533691.png	449.092651	1150.201538	384.989014	268.466949	CAR	2
1708684803533691-676a2161cb10466ee21507b0_1708684803533691.png	3315.496094	822.62323	76.748657	74.942436	TRIANGLE_ROAD_SIGN	3
1708684803533691-676a2161cb10466ee21507b0_1708684803533691.png	1004.580688	941.672363	33.994904	34.453697	TRIANGLE_ROAD_SIGN	8
1708684803566624-676a2161cb10466ee21507b1_1708684803566624.png	432.649384	1153.229614	387.629791	272.694733	CAR	2
1708684803566624-676a2161cb10466ee21507b1_1708684803566624.png	2102.577393	1179.734863	657.627319	485.898285	CAR	1
1708684803566624-676a2161cb10466ee21507b1_1708684803566624.png	3319.294922	821.631653	78.876343	74.141693	TRIANGLE_ROAD_SIGN	3
1708684803566624-676a2161cb10466ee21507b1_1708684803566624.png	1580.635498	931.42981	35.487442	63.184662	TRIANGLE_ROAD_SIGN	4
1708684803600200-676a2161cb10466ee21507b2_1708684803600200.png	2093.391602	1177.933838	662.60791	490.422363	CAR	1
1708684803600200-676a2161cb10466ee21507b2_1708684803600200.png	414.019196	1153.646851	399.154114	278.888977	CAR	2
1708684803600200-676a2161cb10466ee21507b2_1708684803600200.png	1578.941528	932.911133	44.116058	64.039139	TRIANGLE_ROAD_SIGN	4
1708684803600200-676a2161cb10466ee21507b2_1708684803600200.png	3323.46582	820.694458	82.500458	75.382805	TRIANGLE_ROAD_SIGN	3
1708684803633624-676a2161cb10466ee21507b3_1708684803633624.png	2081.236572	1178.482788	677.178833	489.709351	CAR	1
1708684803633624-676a2161cb10466ee21507b3_1708684803633624.png	396.285675	1153.723511	407.424408	284.112061	CAR	2
1708684803633624-676a2161cb10466ee21507b3_1708684803633624.png	3333.201416	820.881226	72.45163	71.371078	TRIANGLE_ROAD_SIGN	3
1708684803633624-676a2161cb10466ee21507b3_1708684803633624.png	1576.836792	924.158997	33.928528	45.554695	TRIANGLE_ROAD_SIGN	4
1708684803666705-676a2161cb10466ee21507b4_1708684803666705.png	2070.569336	1171.465088	680.976074	488.033508	CAR	1
1708684803666705-676a2161cb10466ee21507b4_1708684803666705.png	374.795929	1157.112793	410.301758	291.230743	CAR	2
1708684803666705-676a2161cb10466ee21507b4_1708684803666705.png	1574.661133	932.408325	45.873413	61.887245	TRIANGLE_ROAD_SIGN	4
1708684803666705-676a2161cb10466ee21507b4_1708684803666705.png	3337.255127	820.187317	77.653198	74.723167	TRIANGLE_ROAD_SIGN	3
1708684803700183-676a2161cb10466ee21507b5_1708684803700183.png	2060.281006	1173.050293	688.145691	496.748077	CAR	1
1708684803700183-676a2161cb10466ee21507b5_1708684803700183.png	356.07312	1159.950684	423.739685	294.663513	CAR	2
1708684803700183-676a2161cb10466ee21507b5_1708684803700183.png	3340.280273	819.528137	83.799591	74.723167	TRIANGLE_ROAD_SIGN	3
1708684803700183-676a2161cb10466ee21507b5_1708684803700183.png	1571.380005	924.627747	47.145081	58.937988	TRIANGLE_ROAD_SIGN	4
1708684803733662-676a2161cb10466ee21507b6_1708684803733662.png	2049.843262	1175.343994	696.257385	496.263184	CAR	1
1708684803733662-676a2161cb10466ee21507b6_1708684803733662.png	334.67804	1162.129761	438.384979	297.456207	CAR	2
1708684803733662-676a2161cb10466ee21507b6_1708684803733662.png	1565.136719	924.36322	45.739288	54.88266	TRIANGLE_ROAD_SIGN	4
1708684803733662-676a2161cb10466ee21507b6_1708684803733662.png	3350.077393	812.130432	78.798981	78.080177	TRIANGLE_ROAD_SIGN	3
1708684803766618-676a2161cb10466ee21507b7_1708684803766618.png	2040.683228	1171.553711	702.592651	498.145416	CAR	1
1708684803766618-676a2161cb10466ee21507b7_1708684803766618.png	313.010559	1164.775146	441.941528	303.177795	CAR	2
1708684803766618-676a2161cb10466ee21507b7_1708684803766618.png	1563.818726	931.40094	43.687363	61.345711	TRIANGLE_ROAD_SIGN	4
1708684803766618-676a2161cb10466ee21507b7_1708684803766618.png	3353.373047	810.653503	83.309784	77.170486	TRIANGLE_ROAD_SIGN	3
1708684803800050-676a2161cb10466ee21507b8_1708684803800050.png	2029.860352	1171.501343	707.411987	509.460754	CAR	1
1708684803800050-676a2161cb10466ee21507b8_1708684803800050.png	288.503326	1167.480591	456.739532	309.30542	CAR	2
1708684803800050-676a2161cb10466ee21507b8_1708684803800050.png	1561.554199	931.107422	43.901138	59.168701	TRIANGLE_ROAD_SIGN	4
1708684803800050-676a2161cb10466ee21507b8_1708684803800050.png	3355.74585	809.247559	79.494781	76.569901	TRIANGLE_ROAD_SIGN	3
1708684803833452-676a2161cb10466ee21507b9_1708684803833452.png	2015.976562	1173.138306	716.957336	501.622864	CAR	1
1708684803833452-676a2161cb10466ee21507b9_1708684803833452.png	265.00946	1176.176636	469.068024	315.87146	CAR	2
1708684803833452-676a2161cb10466ee21507b9_1708684803833452.png	1558.408203	925.111389	46.278534	62.55558	TRIANGLE_ROAD_SIGN	4
1708684803833452-676a2161cb10466ee21507b9_1708684803833452.png	3366.225342	810.492432	74.824677	78.692551	TRIANGLE_ROAD_SIGN	3
1708684803866839-676a2161cb10466ee21507ba_1708684803866839.png	245.946548	1169.867188	461.22171	319.123993	CAR	2
1708684803866839-676a2161cb10466ee21507ba_1708684803866839.png	2002.677856	1177.196167	728.959717	504.570679	CAR	1
1708684803866839-676a2161cb10466ee21507ba_1708684803866839.png	3370.418213	809.900513	77.729187	77.851753	TRIANGLE_ROAD_SIGN	3
1708684803866839-676a2161cb10466ee21507ba_1708684803866839.png	1556.436401	924.945984	48.451996	62.800484	TRIANGLE_ROAD_SIGN	4
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	1990.769165	1181.506592	739.716003	503.094696	CAR	1
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	242.654282	1171.887451	445.723663	320.372772	CAR	2
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	852.93103	1085.658691	38.541412	102.487564	PEDESTRIAN	10
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	3380.026367	811.266541	75.26413	77.472496	TRIANGLE_ROAD_SIGN	3
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	1554.893311	923.328186	46.869736	56.459198	TRIANGLE_ROAD_SIGN	4
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	1746.345215	938.221375	23.002167	38.473434	TRIANGLE_ROAD_SIGN	13
1708684803900297-676a2161cb10466ee21507bb_1708684803900297.png	2536.927246	1035.502808	69.915848	196.489227	PEDESTRIAN	14
1708684803933246-676a2161cb10466ee21507bc_1708684803933246.png	1981.153564	1183.869385	746.975464	508.031738	CAR	1
1708684803933246-676a2161cb10466ee21507bc_1708684803933246.png	218.42337	1176.643799	436.433594	321.151184	CAR	2
1708684803933246-676a2161cb10466ee21507bc_1708684803933246.png	849.293823	1090.817627	34.593315	111.480789	PEDESTRIAN	10
1708684803933246-676a2161cb10466ee21507bc_1708684803933246.png	1548.982056	931.266907	45.250626	66.720314	TRIANGLE_ROAD_SIGN	4
1708684803933246-676a2161cb10466ee21507bc_1708684803933246.png	3382.993652	809.722595	84.539337	76.569901	TRIANGLE_ROAD_SIGN	3
1708684803966622-676a2161cb10466ee21507bd_1708684803966622.png	1966.729858	1185.220337	757.258057	510.020203	CAR	1
1708684803966622-676a2161cb10466ee21507bd_1708684803966622.png	215.418427	1178.696655	420.124176	325.254364	CAR	2
1708684803966622-676a2161cb10466ee21507bd_1708684803966622.png	845.139465	1082.680176	27.335815	90.427551	PEDESTRIAN	10
1708684803966622-676a2161cb10466ee21507bd_1708684803966622.png	1546.750366	932.55957	45.605392	69.58168	TRIANGLE_ROAD_SIGN	4
1708684803966622-676a2161cb10466ee21507bd_1708684803966622.png	3386.368408	809.985046	77.124481	77.019882	TRIANGLE_ROAD_SIGN	3
1708684804000121-676a2161cb10466ee21507be_1708684804000121.png	1953.314453	1186.652954	760.964722	512.016357	CAR	1
1708684804000121-676a2161cb10466ee21507be_1708684804000121.png	212.267227	1186.177612	380.875549	341.702026	CAR	2
1708684804000121-676a2161cb10466ee21507be_1708684804000121.png	839.582397	1083.730591	31.374779	84.89296	PEDESTRIAN	10
1708684804000121-676a2161cb10466ee21507be_1708684804000121.png	1545.391968	934.411987	46.869736	67.506752	TRIANGLE_ROAD_SIGN	4
1708684804000121-676a2161cb10466ee21507be_1708684804000121.png	3397.48999	808.967896	69.472046	74.504585	TRIANGLE_ROAD_SIGN	3
1708684804033537-676a2161cb10466ee21507bf_1708684804033537.png	1938.171631	1187.541138	768.844299	516.731445	CAR	1
1708684804033537-676a2161cb10466ee21507bf_1708684804033537.png	205.68985	1186.882568	363.789062	345.392303	CAR	2
1708684804033537-676a2161cb10466ee21507bf_1708684804033537.png	834.911804	1091.573975	35.103836	101.10878	PEDESTRIAN	10
1708684804033537-676a2161cb10466ee21507bf_1708684804033537.png	1542.240234	933.02478	47.514954	68.972855	TRIANGLE_ROAD_SIGN	4
1708684804033537-676a2161cb10466ee21507bf_1708684804033537.png	3401.647949	808.097656	75.558929	80.795059	TRIANGLE_ROAD_SIGN	3
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	1924.72644	1189.155518	782.059265	515.528381	CAR	1
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	195.113968	1188.080566	348.488586	356.356445	CAR	2
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	828.313599	1093.078857	33.880005	105.844345	PEDESTRIAN	10
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	1540.13623	933.045044	48.075027	69.717697	TRIANGLE_ROAD_SIGN	4
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	3412.550049	811.243774	71.397858	75.604019	TRIANGLE_ROAD_SIGN	3
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	2471.467529	1035.550049	65.382385	244.293076	PEDESTRIAN	11
1708684804067018-676a2161cb10466ee21507c0_1708684804067018.png	922.15271	940.324646	32.981186	32.715797	TRIANGLE_ROAD_SIGN	16
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	1909.333374	1190.270264	788.193054	519.571777	CAR	1
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	187.347458	1189.043213	332.530151	359.151184	CAR	2
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	820.961304	1090.983643	42.246094	104.021301	PEDESTRIAN	10
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	2470.136963	1036.154785	65.830994	259.034729	PEDESTRIAN	11
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	1538.468994	934.044312	47.794189	72.353554	TRIANGLE_ROAD_SIGN	4
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	2645.685303	1073.987427	34.079132	159.201736	PEDESTRIAN	17
1708684804099960-676a2161cb10466ee21507c1_1708684804099960.png	3415.75	810.471252	84.12735	77.245903	TRIANGLE_ROAD_SIGN	3
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	1894.692261	1193.836304	798.263306	527.238708	CAR	1
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	181.229156	1192.001099	319.479004	375.286102	CAR	2
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	818.909485	1091.445557	32.455101	99.918137	PEDESTRIAN	10
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	1532.243896	933.775085	46.278534	70.954117	TRIANGLE_ROAD_SIGN	4
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	2472.532715	1038.118164	66.932831	251.065063	PEDESTRIAN	11
1708684804133502-676a2161cb10466ee21507c2_1708684804133502.png	3418.733154	819.778625	85.954285	73.063545	TRIANGLE_ROAD_SIGN	3
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	1878.690674	1195.304565	806.884583	525.696411	CAR	1
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	172.367767	1191.636475	298.952637	370.552032	CAR	2
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	817.766785	1086.095093	27.684975	82.98111	PEDESTRIAN	10
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	1530.464233	934.517334	46.550446	70.815582	TRIANGLE_ROAD_SIGN	4
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	2580.283691	1041.897339	113.913574	227.562103	PEDESTRIAN	14
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	2474.568115	1040.398315	69.192352	253.776627	PEDESTRIAN	11
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	3431.337402	820.904419	82.258759	78.462296	TRIANGLE_ROAD_SIGN	3
1708684804166581-676a2161cb10466ee21507c3_1708684804166581.png	906.777954	941.780884	36.011124	34.622383	TRIANGLE_ROAD_SIGN	16
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	1863.809937	1198.657227	817.992004	530.855225	CAR	1
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	162.652252	1194.927734	279.199249	367.30957	CAR	2
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	811.950073	1085.473389	29.406738	89.741135	PEDESTRIAN	10
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	1528.456543	936.191345	45.118103	67.969894	TRIANGLE_ROAD_SIGN	4
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	2471.024414	1050.032593	50.146637	224.515976	PEDESTRIAN	11
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	2581.740479	1044.59375	114.807129	227.340088	PEDESTRIAN	14
1708684804200054-676a2161cb10466ee21507c4_1708684804200054.png	3434.777832	821.222046	82.742157	70.815582	TRIANGLE_ROAD_SIGN	3
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	1849.999756	1200.854004	830.062317	533.453552	CAR	1
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	153.011215	1204.883789	262.283447	382.314606	CAR	2
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	809.715149	1086.309204	29.734154	84.068069	PEDESTRIAN	10
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	2472.09375	1050.371948	50.392456	235.290756	PEDESTRIAN	11
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	2653.064941	1076.232788	34.728699	158.446198	PEDESTRIAN	17
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	1527.636963	936.557678	47.05307	67.969894	TRIANGLE_ROAD_SIGN	4
1708684804233503-676a2161cb10466ee21507c5_1708684804233503.png	3446.088379	821.30481	81.858215	75.677834	TRIANGLE_ROAD_SIGN	3
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	1835.59668	1202.897827	838.208313	540.796875	CAR	1
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	144.593079	1208.412354	244.992233	397.157257	CAR	2
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	804.874329	1089.994141	26.186028	83.713531	PEDESTRIAN	10
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	1524.792236	936.15625	46.278534	68.302521	TRIANGLE_ROAD_SIGN	4
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	2474.058105	1049.342651	41.027069	233.91037	PEDESTRIAN	11
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	3450.061768	820.665344	93.850708	78.462296	TRIANGLE_ROAD_SIGN	3
1708684804267031-676a2161cb10466ee21507c6_1708684804267031.png	898.374695	948.211548	37.555504	36.17775	TRIANGLE_ROAD_SIGN	16
1708684804299970-676a2161cb10466ee21507c7_1708684804299970.png	1819.036377	1206.000854	848.088806	541.85437	CAR	1
1708684804299970-676a2161cb10466ee21507c7_1708684804299970.png	135.449738	1209.055664	227.033127	400.795654	CAR	2
1708684804299970-676a2161cb10466ee21507c7_1708684804299970.png	1523.06604	934.748718	44.505615	67.178024	TRIANGLE_ROAD_SIGN	4
1708684804299970-676a2161cb10466ee21507c7_1708684804299970.png	2597.884277	1043.645752	121.497345	219.486465	PEDESTRIAN	14
1708684804299970-676a2161cb10466ee21507c7_1708684804299970.png	804.069534633767	1088.14225876297	30.0766160985173	92.9022455256302	PERSON	10
1708684804333341-676a2161cb10466ee21507c8_1708684804333341.png	1800.764404	1208.151001	854.740479	546.637756	CAR	1
1708684804333341-676a2161cb10466ee21507c8_1708684804333341.png	125.052406	1209.104004	205.466919	386.821167	CAR	2
1708684804333341-676a2161cb10466ee21507c8_1708684804333341.png	797.766113	1090.013184	26.754799	85.53154	PEDESTRIAN	10
1708684804333341-676a2161cb10466ee21507c8_1708684804333341.png	1517.28064	930.627991	29.593048	41.478081	TRIANGLE_ROAD_SIGN	4
1708684804333341-676a2161cb10466ee21507c8_1708684804333341.png	2486.688721	1045.75415	65.638275	238.401031	PEDESTRIAN	11
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	1783.929321	1210.071777	863.128418	547.171753	CAR	1
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	114.483505	1204.408081	184.396454	396.126129	CAR	2
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	793.991211	1091.19104	26.494789	86.455307	PEDESTRIAN	10
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	1513.618042	932.275452	29.362793	44.196281	TRIANGLE_ROAD_SIGN	4
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	882.18573	947.947449	38.22155	36.213169	TRIANGLE_ROAD_SIGN	16
1708684804366811-676a2161cb10466ee21507c9_1708684804366811.png	3467.449951	821.628113	79.806061	69.445953	TRIANGLE_ROAD_SIGN	3
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	1763.008545	1211.368164	875.864746	550.925171	CAR	1
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	102.895538	1207.323853	161.936661	412.308411	CAR	2
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	788.585632	1091.349609	25.454865	87.731094	PEDESTRIAN	10
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	2196.974365	1019.392578	38.730011	144.107956	PEDESTRIAN	20
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	1511.391846	933.560608	31.104355	46.726227	TRIANGLE_ROAD_SIGN	4
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	875.585449	947.756104	35.661163	33.820324	TRIANGLE_ROAD_SIGN	16
1708684804400247-676a2161cb10466ee21507ca_1708684804400247.png	3478.920654	820.802063	77.275085	76.122665	TRIANGLE_ROAD_SIGN	3
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	1743.488403	1212.682983	884.460388	558.50885	CAR	1
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	90.340553	1210.419312	137.433853	420.029968	CAR	2
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	783.109314	1091.863281	28.480225	88.246765	PEDESTRIAN	10
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	2197.095703	1019.273071	37.869873	144.107956	PEDESTRIAN	20
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	1509.297974	933.553528	33.110275	43.852386	TRIANGLE_ROAD_SIGN	4
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	3481.970459	820.296936	91.676788	78.615761	TRIANGLE_ROAD_SIGN	3
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	869.574768	948.011597	39.434853	33.361073	TRIANGLE_ROAD_SIGN	16
1708684804433619-676a2161cb10466ee21507cb_1708684804433619.png	2485.883545	1061.430176	45.303955	211.945663	PEDESTRIAN	11
1708684804466686-676a2161cb10466ee21507cc_1708684804466686.png	1724.332397	1215.570312	901.024353	562.339966	CAR	1
1708684804466686-676a2161cb10466ee21507cc_1708684804466686.png	78.642456	1213.586914	114.047989	415.136475	CAR	2
1708684804466686-676a2161cb10466ee21507cc_1708684804466686.png	779.839905	1092.831421	34.379425	84.486237	PEDESTRIAN	10
1708684804466686-676a2161cb10466ee21507cc_1708684804466686.png	2484.679688	1063.64209	62.632599	247.414169	PEDESTRIAN	11
1708684804466686-676a2161cb10466ee21507cc_1708684804466686.png	2194.677979	1059.687256	48.199997	222.245758	PEDESTRIAN	20
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	1706.888184	1217.198975	912.535889	562.889282	CAR	1
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	66.549194	1227.049316	88.301758	406.312866	CAR	2
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	777.364075	1092.733765	28.286247	83.143387	PEDESTRIAN	10
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	2503.529053	1042.350098	72.939148	265.955658	PEDESTRIAN	11
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	1502.107422	931.186462	29.16275	32.683868	TRIANGLE_ROAD_SIGN	4
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	860.453003	947.841003	36.973343	35.270748	TRIANGLE_ROAD_SIGN	16
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	2194.189941	1058.847168	48.530731	221.163361	PEDESTRIAN	20
1708684804500227-676a2161cb10466ee21507cd_1708684804500227.png	3498.094482	811.052307	85.119324	77.095184	TRIANGLE_ROAD_SIGN	3
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	1687.085938	1218.389404	923.29248	568.413208	CAR	1
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	52.357262	1209.557129	62.703739	350.166992	CAR	2
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	771.966797	1092.115234	28.563881	80.979767	PEDESTRIAN	10
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	1499.286011	930.351074	31.19545	34.859848	TRIANGLE_ROAD_SIGN	4
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	2490.029053	1060.575562	47.570801	250.710464	PEDESTRIAN	11
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	3509.256592	820.405212	68.529053	73.852615	TRIANGLE_ROAD_SIGN	3
1708684804533617-676a2161cb10466ee21507ce_1708684804533617.png	2195.572021	1058.630127	49.150543	216.673965	PEDESTRIAN	20
1708684804566600-676a2161cb10466ee21507cf_1708684804566600.png	1668.484497	1219.692505	930.53418	570.638	CAR	1
1708684804566600-676a2161cb10466ee21507cf_1708684804566600.png	767.056152	1092.780884	28.956985	83.468628	PEDESTRIAN	10
1708684804566600-676a2161cb10466ee21507cf_1708684804566600.png	54.645569	1135.469727	64.666061	565.212402	VAN	2
1708684804566600-676a2161cb10466ee21507cf_1708684804566600.png	1495.422852	931.176453	26.683044	29.326286	TRIANGLE_ROAD_SIGN	4
